# angle in degree, angular velocity in degree/s, angular acceleration in degree/s^2
5.490572357177734375e+01 -2.965282592773437500e+02 4.390136718750000000e+02
5.197105407714843750e+01 -2.864490661621093750e+02 8.320816040039062500e+02
4.917674255371093750e+01 -2.798866271972656250e+02 -1.208297729492187500e+02
4.637332153320312500e+01 -2.888656616210937500e+02 -5.953979492187500000e+02
4.339942932128906250e+01 -2.917945861816406250e+02 8.255004882812500000e+01
4.053742980957031250e+01 -2.872146606445312500e+02 3.063201904296875000e+01
3.765513610839843750e+01 -2.911819458007812500e+02 -5.794525146484375000e+01
3.471379089355468750e+01 -2.883735656738281250e+02 7.863998413085937500e+02
3.188766479492187500e+01 -2.754539489746093750e+02 1.354980468750000000e+03
2.920471191406250000e+01 -2.612739562988281250e+02 1.242294311523437500e+03
2.666218566894531250e+01 -2.506080627441406250e+02 1.089820922851562500e+03
2.419255065917968750e+01 -2.394775390625000000e+02 1.289291381835937500e+03
2.187263488769531250e+01 -2.248222351074218750e+02 1.472320556640625000e+03
1.969610595703125000e+01 -2.100311279296875000e+02 2.189102294921875000e+03
1.767201232910156250e+01 -1.810401916503906250e+02 3.080024902343750000e+03
1.607530212402343750e+01 -1.484306335449218750e+02 3.357315185546875000e+03
1.470339965820312500e+01 -1.138938903808593750e+02 3.580055419921875000e+03
1.379742431640625000e+01 -7.682952880859375000e+01 3.419036865234375000e+03
1.316680908203125000e+01 -4.551315307617187500e+01 2.963066162109375000e+03
1.288716125488281250e+01 -1.756820678710937500e+01 2.258758544921875000e+03
1.281544494628906250e+01 -3.379821777343750000e-01 1.147041381835937500e+03
1.288040161132812500e+01 5.372619628906250000e+00 1.685333251953125000e+02
1.292289733886718750e+01 3.032684326171875000e+00 -4.137420654296875000e+02
1.294105529785156250e+01 -2.902221679687500000e+00 -4.527282714843750000e+02
1.286485290527343750e+01 -6.021881103515625000e+00 7.247924804687500000e-01
1.282061767578125000e+01 -2.887725830078125000e+00 2.882766723632812500e+02
1.280709838867187500e+01 -2.563476562500000000e-01 2.085113525390625000e+02
1.281549072265625000e+01 1.282501220703125000e+00 8.010864257812500000e+00
1.283274841308593750e+01 -9.613037109375000000e-02 9.128570556640625000e+01
1.281356811523437500e+01 3.108215332031250000e+00 3.728866577148437500e+02
1.289491271972656250e+01 7.361602783203125000e+00 3.364944458007812500e+02
1.296080017089843750e+01 9.838104248046875000e+00 3.657150268554687500e+02
1.309167480468750000e+01 1.467590332031250000e+01 5.598831176757812500e+02
1.325431823730468750e+01 2.103576660156250000e+01 9.303665161132812500e+02
1.351239013671875000e+01 3.328323364257812500e+01 1.343498291015625000e+03
1.391998291015625000e+01 4.790573120117187500e+01 1.382179321289062500e+03
1.447050476074218750e+01 6.092681884765625000e+01 1.541595458984375000e+03
1.513851928710937500e+01 7.873764038085937500e+01 1.991577148437500000e+03
1.604525756835937500e+01 1.007583618164062500e+02 2.184638916015625000e+03
1.715368652343750000e+01 1.224304199218750000e+02 2.205543457031250000e+03
1.849386596679687500e+01 1.448692321777343750e+02 2.265739501953125000e+03
2.005107116699218750e+01 1.677452087402343750e+02 2.463150146484375000e+03
2.184877014160156250e+01 1.941322326660156250e+02 2.483482421875000000e+03
2.393371582031250000e+01 2.174148559570312500e+02 2.093658447265625000e+03
2.619706726074218750e+01 2.360054016113281250e+02 1.869010986328125000e+03
2.865382385253906250e+01 2.547950744628906250e+02 2.103080810546875000e+03
3.129296875000000000e+01 2.780670166015625000e+02 1.503829956054687500e+03
3.421516418457031250e+01 2.848716735839843750e+02 5.072021484375000000e+02
3.699040222167968750e+01 2.882110595703125000e+02 7.791900634765625000e+02
3.997938537597656250e+01 3.004554748535156250e+02 9.455871582031250000e+02
4.299951171875000000e+01 3.071228027343750000e+02 3.821563720703125000e+02
4.612184143066406250e+01 3.080986022949218750e+02 -1.643753051757812500e+02
4.916148376464843750e+01 3.038352966308593750e+02 6.265716552734375000e+01
5.219854736328125000e+01 3.093517456054687500e+02 1.911926269531250000e+02
5.534851837158203125e+01 3.076591491699218750e+02 1.187667846679687500e+03
5.835173034667968750e+01 3.331051025390625000e+02 5.068206787109375000e+02
6.201062011718750000e+01 3.177955627441406250e+02 -1.026631225585937500e+03
6.470764160156250000e+01 3.125724792480468750e+02 7.461547851562500000e+02
6.826206970214843750e+01 3.327186584472656250e+02 -2.941314697265625000e+02
7.136201477050781250e+01 3.066898498535156250e+02 -1.514033569335937500e+03
7.439586639404296875e+01 3.024379882812500000e+02 -5.611419677734375000e+02
7.741077423095703125e+01 2.954670104980468750e+02 -3.639419555664062500e+02
8.030520629882812500e+01 2.951591491699218750e+02 1.267807006835937500e+02
8.331395721435546875e+01 2.980026245117187500e+02 -5.350036621093750000e+01
8.626525878906250000e+01 2.940891418457031250e+02 -2.496139526367187500e+02
8.919573974609375000e+01 2.930103454589843750e+02 -1.101303100585937500e+02
9.212546539306640625e+01 2.918865356445312500e+02 -1.713943481445312500e+02
9.503347015380859375e+01 2.895824584960937500e+02 -2.904327392578125000e+02
9.791711425781250000e+01 2.860778808593750000e+02 -4.019927978515625000e+02
1.007550277709960938e+02 2.815426025390625000e+02 -4.702560424804687500e+02
1.035479660034179688e+02 2.766727600097656250e+02 -4.331787109375000000e+02
1.062884826660156250e+02 2.728790283203125000e+02 -4.284667968750000000e+02
1.090055465698242188e+02 2.681034240722656250e+02 -6.476593017578125000e+02
1.116505508422851562e+02 2.599258422851562500e+02 -8.752449340820312500e+02
1.142040634155273438e+02 2.505985260009765625e+02 -9.781837768554687500e+02
1.166625213623046875e+02 2.403621673583984375e+02 -1.103534667968750000e+03
1.190113067626953125e+02 2.285278320312500000e+02 -1.226787597656250000e+03
1.212330780029296875e+02 2.158264160156250000e+02 -1.258812011718750000e+03
1.233278350830078125e+02 2.033515930175781250e+02 -1.314945190429687500e+03
1.253001098632812500e+02 1.895275115966796875e+02 -1.467742919921875000e+03
1.271183853149414062e+02 1.739967346191406250e+02 -1.595878662109375000e+03
1.287800445556640625e+02 1.576099395751953125e+02 -1.731262207031250000e+03
1.302705841064453125e+02 1.393714904785156250e+02 -1.853504272460937500e+03
1.315674743652343750e+02 1.205398559570312500e+02 -1.987876953125000000e+03
1.326813812255859375e+02 9.961395263671875000e+01 -2.074546875000000000e+03
1.335597534179687500e+02 7.904891967773437500e+01 -1.934318603515625000e+03
1.342623596191406250e+02 6.092758178710937500e+01 -1.885299682617187500e+03
1.347783050537109375e+02 4.134292602539062500e+01 -2.017707885742187500e+03
1.350892181396484375e+02 2.057342529296875000e+01 -2.095794677734375000e+03
1.351897735595703125e+02 -5.729675292968750000e-01 -2.095680175781250000e+03
1.350777587890625000e+02 -2.134017944335937500e+01 -2.124671875000000000e+03
1.347629699707031250e+02 -4.306640625000000000e+01 -2.188148437500000000e+03
1.342164306640625000e+02 -6.510314941406250000e+01 -2.130546630859375000e+03
1.334609069824218750e+02 -8.567733764648437500e+01 -2.061500488281250000e+03
1.325028839111328125e+02 -1.063331604003906250e+02 -2.010154785156250000e+03
1.313342437744140625e+02 -1.258804321289062500e+02 -1.851272583007812500e+03
1.299852752685546875e+02 -1.433586120605468750e+02 -1.732025146484375000e+03
1.284670715332031250e+02 -1.605209350585937500e+02 -1.828079223632812500e+03
1.267748565673828125e+02 -1.799201965332031250e+02 -1.825199218750000000e+03
1.248686676025390625e+02 -1.970249176025390625e+02 -1.625823974609375000e+03
1.228343582153320312e+02 -2.124366760253906250e+02 -1.769084960937500000e+03
1.206199340820312500e+02 -2.324066162109375000e+02 -1.891574951171875000e+03
1.181862258911132812e+02 -2.502681732177734375e+02 -1.770248413085937500e+03
1.156145706176757812e+02 -2.678115844726562500e+02 -1.716462036132812500e+03
1.128299942016601562e+02 -2.845974121093750000e+02 -1.548291015625000000e+03
1.099226226806640625e+02 -2.987774047851562500e+02 -1.486663818359375000e+03
1.068544464111328125e+02 -3.143306884765625000e+02 -1.003189086914062500e+03
1.036360092163085938e+02 -3.188411865234375000e+02 -3.475570678710937500e+02
1.004776229858398438e+02 -3.212818298339843750e+02 -3.148452758789062500e+02
9.721037292480468750e+01 -3.251380920410156250e+02 -3.560943603515625000e+01
9.397486114501953125e+01 -3.219940185546875000e+02 1.420593261718750000e+02
9.077049255371093750e+01 -3.222969055175781250e+02 -1.857376098632812500e+02
8.752892303466796875e+01 -3.257087707519531250e+02 -3.685195922851562500e+02
8.425631713867187500e+01 -3.296672973632812500e+02 -5.819320678710937500e+02
8.093557739257812500e+01 -3.373474121093750000e+02 -8.573455810546875000e+01
7.750936889648437500e+01 -3.313819885253906250e+02 2.010345458984375000e+02
7.430793762207031250e+01 -3.333267211914062500e+02 -7.582473754882812500e+02
7.084283447265625000e+01 -3.465469360351562500e+02 -5.665405273437500000e+02
6.737699890136718750e+01 -3.446575317382812500e+02 2.888290405273437500e+02
6.394968414306640625e+01 -3.407703552246093750e+02 -8.550445556640625000e+02
6.056159210205078125e+01 -3.617584228515625000e+02 5.205352783203125000e+02
5.671451568603515625e+01 -3.303596496582031250e+02 2.073115478515625000e+03
5.395439910888671875e+01 -3.202961120605468750e+02 -5.083663940429687500e+02
5.030859375000000000e+01 -3.405269775390625000e+02 2.573974609375000000e+02
4.714385986328125000e+01 -3.151481628417968750e+02 1.371327270507812500e+03
4.400563049316406250e+01 -3.131004333496093750e+02 3.164672851562500000e+02
4.088185119628906250e+01 -3.088188171386718750e+02 7.538604736328125000e+02
3.782925415039062500e+01 -2.980232238769531250e+02 1.663017333984375000e+03
3.492138671875000000e+01 -2.755584716796875000e+02 2.418289306640625000e+03
3.231808471679687500e+01 -2.496574401855468750e+02 2.675361572265625000e+03
2.992823791503906250e+01 -2.220512390136718750e+02 2.709693847656250000e+03
2.787705993652343750e+01 -1.954635620117187500e+02 1.951789916992187500e+03
2.601896667480468750e+01 -1.830154418945312500e+02 1.141357421875000000e+03
2.421675109863281250e+01 -1.726364135742187500e+02 9.923171997070312500e+02
2.256623840332031250e+01 -1.631690979003906250e+02 5.836105346679687500e+02
2.095336914062500000e+01 -1.609642028808593750e+02 4.304122924804687500e+02
1.934695434570312500e+01 -1.545608520507812500e+02 1.001243591308593750e+03
1.786215209960937500e+01 -1.409393310546875000e+02 1.833343505859375000e+03
1.652816772460937500e+01 -1.178939819335937500e+02 2.476844726562500000e+03
1.550427246093750000e+01 -9.140243530273437500e+01 2.389984130859375000e+03
1.470011901855468750e+01 -7.009429931640625000e+01 1.997032226562500000e+03
1.410238647460937500e+01 -5.146179199218750000e+01 1.573066772460937500e+03
1.367088317871093750e+01 -3.863296508789062500e+01 1.218223632812500000e+03
1.332972717285156250e+01 -2.709732055664062500e+01 9.625625610351562500e+02
1.312893676757812500e+01 -1.938171386718750000e+01 7.779312133789062500e+02
1.294209289550781250e+01 -1.153869628906250000e+01 7.951736450195312500e+02
1.289816284179687500e+01 -3.478240966796875000e+00 6.578826904296875000e+02
1.287252807617187500e+01 1.618957519531250000e+00 5.654144287109375000e+02
1.293054199218750000e+01 7.830047607421875000e+00 5.220413208007812500e+02
1.302912902832031250e+01 1.205978393554687500e+01 4.749679565429687500e+02
1.317173767089843750e+01 1.732940673828125000e+01 7.888412475585937500e+02
1.337571716308593750e+01 2.783660888671875000e+01 1.192703247070312500e+03
1.372846984863281250e+01 4.118347167968750000e+01 1.278381347656250000e+03
1.419938659667968750e+01 5.340423583984375000e+01 1.336250366210937500e+03
1.479655456542968750e+01 6.790847778320312500e+01 1.535415649414062500e+03
1.555755615234375000e+01 8.411254882812500000e+01 1.620750488281250000e+03
1.647880554199218750e+01 1.003234863281250000e+02 1.948661865234375000e+03
1.756402587890625000e+01 1.230857849121093750e+02 2.724609375000000000e+03
1.894052124023437500e+01 1.548156738281250000e+02 2.380676269531250000e+03
2.066033935546875000e+01 1.706993103027343750e+02 1.525039672851562500e+03
2.235450744628906250e+01 1.853164672851562500e+02 2.095298828125000000e+03
2.436666870117187500e+01 2.126052856445312500e+02 2.666854980468750000e+03
2.660661315917968750e+01 2.386535644531250000e+02 2.027435302734375000e+03
2.913973999023437500e+01 2.531539916992187500e+02 1.400909423828125000e+03
3.166969299316406250e+01 2.666717529296875000e+02 1.661834716796875000e+03
3.447317504882812500e+01 2.863906860351562500e+02 1.552429199218750000e+03
3.739750671386718750e+01 2.977203369140625000e+02 1.197547973632812500e+03
4.042758178710937500e+01 3.103416442871093750e+02 6.018829345703125000e+02
4.360433959960937500e+01 3.097579956054687500e+02 -9.460449218750000000e+00
4.662274169921875000e+01 3.101524353027343750e+02 -2.877426147460937500e+02
4.980738830566406250e+01 3.040031433105468750e+02 1.878814697265625000e+01
5.270280456542968750e+01 3.105281982421875000e+02 8.587844848632812500e+02
5.601795196533203125e+01 3.211788330078125000e+02 1.376838745117187500e+03
5.912638092041015625e+01 3.380649719238281250e+02 7.920455932617187500e+02
6.277925109863281250e+01 3.370197448730468750e+02 -1.506462158203125000e+03
6.586677551269531250e+01 3.079357299804687500e+02 -1.479206909179687500e+03
6.893796539306640625e+01 3.074356079101562500e+02 -1.617431640625000000e+02
7.201548767089843750e+01 3.047008666992187500e+02 -3.051177978515625000e+02
7.503198242187500000e+01 3.013332519531250000e+02 -2.058227539062500000e+02
7.804215240478515625e+01 3.005844116210937500e+02 -1.918029785156250000e+02
8.104367065429687500e+01 2.974971923828125000e+02 -5.301849365234375000e+02
8.399209594726562500e+01 2.899807128906250000e+02 -4.815490722656250000e+02
8.684328460693359375e+01 2.878662109375000000e+02 -2.165039062500000000e+02
8.974942016601562500e+01 2.856506347656250000e+02 -4.967300415039062500e+02
9.255629730224609375e+01 2.779316101074218750e+02 -6.456375122070312500e+02
9.530805206298828125e+01 2.727378845214843750e+02 -4.952056884765625000e+02
9.801105499267578125e+01 2.680274963378906250e+02 -3.730392456054687500e+02
1.006686019897460938e+02 2.652770996093750000e+02 -2.422332763671875000e+02
1.033165969848632812e+02 2.631828308105468750e+02 -3.479003906250000000e+02
1.059322586059570312e+02 2.583190917968750000e+02 -3.948593139648437500e+02
1.084829788208007812e+02 2.552856445312500000e+02 -1.740074157714843750e+02
1.110379714965820312e+02 2.548389434814453125e+02 -2.285385131835937500e+02
1.135797576904296875e+02 2.507148742675781250e+02 -6.471062011718750000e+02
1.160522689819335938e+02 2.418968200683593750e+02 -8.909797973632812500e+02
1.184176940917968750e+02 2.328952789306640625e+02 -9.347725219726562500e+02
1.207101745605468750e+02 2.232013702392578125e+02 -1.027183593750000000e+03
1.228817214965820312e+02 2.123516082763671875e+02 -1.037979125976562500e+03
1.249572067260742188e+02 2.024417877197265625e+02 -1.017646789550781250e+03
1.269305572509765625e+02 1.919986724853515625e+02 -1.084117919921875000e+03
1.287971801757812500e+02 1.807594299316406250e+02 -1.109409301757812500e+03
1.305457458496093750e+02 1.698104858398437500e+02 -1.202049316406250000e+03
1.321933898925781250e+02 1.567184448242187500e+02 -1.450157226562500000e+03
1.336801147460937500e+02 1.408073425292968750e+02 -1.673622192382812500e+03
1.350095367431640625e+02 1.232460021972656250e+02 -1.860313476562500000e+03
1.361450347900390625e+02 1.036010742187500000e+02 -1.987152099609375000e+03
1.370815582275390625e+02 8.350296020507812500e+01 -2.055702148437500000e+03
1.378150939941406250e+02 6.248703002929687500e+01 -2.096328857421875000e+03
1.383312988281250000e+02 4.157638549804687500e+01 -2.033958496093750000e+03
1.386466217041015625e+02 2.180786132812500000e+01 -2.005004882812500000e+03
1.387674560546875000e+02 1.476287841796875000e+00 -1.978225708007812500e+03
1.386761474609375000e+02 -1.775665283203125000e+01 -1.856307983398437500e+03
1.384123229980468750e+02 -3.564987182617187500e+01 -1.737899780273437500e+03
1.379631500244140625e+02 -5.251464843750000000e+01 -1.655731201171875000e+03
1.373620300292968750e+02 -6.876449584960937500e+01 -1.654739379882812500e+03
1.365878601074218750e+02 -8.560943603515625000e+01 -1.671981811523437500e+03
1.356498413085937500e+02 -1.022041320800781250e+02 -1.643676757812500000e+03
1.345437774658203125e+02 -1.184829711914062500e+02 -1.741638183593750000e+03
1.332801818847656250e+02 -1.370368957519531250e+02 -1.746330322265625000e+03
1.318030395507812500e+02 -1.534095764160156250e+02 -1.494026245117187500e+03
1.302119903564453125e+02 -1.669174194335937500e+02 -1.463928222656250000e+03
1.284646911621093750e+02 -1.826881408691406250e+02 -1.523590087890625000e+03
1.265582275390625000e+02 -1.973892211914062500e+02 -1.466178955078125000e+03
1.245169067382812500e+02 -2.120117187500000000e+02 -1.368160278320312500e+03
1.223179931640625000e+02 -2.247524261474609375e+02 -1.424102783203125000e+03
1.200218582153320312e+02 -2.404937744140625000e+02 -1.656246215820312500e+03
1.175081176757812500e+02 -2.578773498535156250e+02 -1.553212036132812500e+03
1.148643112182617188e+02 -2.715580139160156250e+02 -1.271934570312500000e+03
1.120769577026367188e+02 -2.833160400390625000e+02 -1.027545166015625000e+03
1.091979904174804688e+02 -2.921089172363281250e+02 -6.685638427734375000e+02
1.062347793579101562e+02 -2.966873168945312500e+02 -1.821334838867187500e+02
1.032642440795898438e+02 -2.957515869140625000e+02 1.577941894531250000e+02
1.003197479248046875e+02 -2.935314331054687500e+02 1.173400878906250000e+02
9.739361572265625000e+01 -2.934047851562500000e+02 1.004226684570312500e+02
9.445165252685546875e+01 -2.915229797363281250e+02 2.085494995117187500e+02
9.156315612792968750e+01 -2.892337951660156250e+02 -7.019042968750000000e+00
8.866697692871093750e+01 -2.916633605957031250e+02 -4.172134399414062500e+02
8.572988891601562500e+01 -2.975780639648437500e+02 -7.188995361328125000e+02
8.271541595458984375e+01 -3.060413513183593750e+02 -2.588836669921875000e+02
7.960906219482421875e+01 -3.027557373046875000e+02 1.342773437500000000e+02
7.666030120849609375e+01 -3.033558044433593750e+02 -3.885269165039062500e+02
7.354194641113281250e+01 -3.105262756347656250e+02 -2.532379150390625000e+02
7.044977569580078125e+01 -3.084205627441406250e+02 -2.054290771484375000e+01
6.737353515625000000e+01 -3.109371337890625000e+02 -3.775787353515625000e+02
6.423103332519531250e+01 -3.159721374511718750e+02 -4.299926757812500000e+02
6.105409240722656250e+01 -3.195369873046875000e+02 -4.923828125000000000e+02
5.784029388427734375e+01 -3.258197937011718750e+02 -1.251983642578125000e+03
5.453769683837890625e+01 -3.445766601562500000e+02 -6.513977050781250000e+02
5.094876098632812500e+01 -3.388477478027343750e+02 1.166744995117187500e+03
4.776074218750000000e+01 -3.212417602539062500e+02 1.177464355468750000e+03
4.452392578125000000e+01 -3.152984619140625000e+02 1.008148193359375000e+03
4.145477294921875000e+01 -3.010787963867187500e+02 1.377029418945312500e+03
3.850234985351562500e+01 -2.877578735351562500e+02 1.574821533203125000e+03
3.569961547851562500e+01 -2.695823669433593750e+02 2.080612304687500000e+03
3.311070251464843750e+01 -2.461456298828125000e+02 2.471542480468750000e+03
3.077670288085937500e+01 -2.201515197753906250e+02 2.610206542968750000e+03
2.870767211914062500e+01 -1.939414978027343750e+02 2.573394775390625000e+03
2.689787292480468750e+01 -1.686836242675781250e+02 2.420387207031250000e+03
2.533399963378906250e+01 -1.455337524414062500e+02 2.062301757812500000e+03
2.398719787597656250e+01 -1.274375915527343750e+02 1.706276000976562500e+03
2.278524780273437500e+01 -1.114082336425781250e+02 1.830673217773437500e+03
2.175903320312500000e+01 -9.082412719726562500e+01 1.563453735351562500e+03
2.096876525878906250e+01 -8.013916015625000000e+01 9.704589843750000000e+02
2.015625000000000000e+01 -7.141494750976562500e+01 1.228790283203125000e+03
1.954046630859375000e+01 -5.556335449218750000e+01 1.351623535156250000e+03
1.904498291015625000e+01 -4.438247680664062500e+01 1.143760742187500000e+03
1.865281677246093750e+01 -3.268814086914062500e+01 1.175613403320312500e+03
1.839122009277343750e+01 -2.087020874023437500e+01 1.171073974609375000e+03
1.823541259765625000e+01 -9.266662597656250000e+00 1.182899536132812500e+03
1.820588684082031250e+01 2.787780761718750000e+00 1.218299926757812500e+03
1.829116821289062500e+01 1.509933471679687500e+01 1.300926269531250000e+03
1.850787353515625000e+01 2.880630493164062500e+01 1.349792480468750000e+03
1.886729431152343750e+01 4.209518432617187500e+01 1.423873901367187500e+03
1.934977722167968750e+01 5.728378295898437500e+01 1.651535034179687500e+03
2.001296997070312500e+01 7.512588500976562500e+01 1.770019531250000000e+03
2.085229492187500000e+01 9.268417358398437500e+01 1.844596923828125000e+03
2.186665344238281250e+01 1.120178222656250000e+02 1.966476440429687500e+03
2.309265136718750000e+01 1.320137023925781250e+02 1.914482177734375000e+03
2.450692749023437500e+01 1.503074645996093750e+02 2.173805175781250000e+03
2.609880065917968750e+01 1.754898071289062500e+02 2.252349853515625000e+03
2.801672363281250000e+01 1.953544616699218750e+02 1.447258056640625000e+03
3.000588989257812500e+01 2.044349670410156250e+02 1.434593261718750000e+03
3.210542297363281250e+01 2.240463256835937500e+02 1.984977783203125000e+03
3.448681640625000000e+01 2.441345214843750000e+02 1.887168945312500000e+03
3.698811340332031250e+01 2.617897033691406250e+02 1.344718994140625000e+03
3.972261047363281250e+01 2.710289001464843750e+02 5.337524414062500000e+02
4.240869140625000000e+01 2.724647521972656250e+02 1.579284667968750000e+01
4.517190551757812500e+01 2.713447570800781250e+02 -4.829406738281250000e+02
4.783558654785156250e+01 2.628059387207031250e+02 3.881530761718750000e+01
5.042802429199218750e+01 2.721210632324218750e+02 6.903274536132812500e+02
5.327800750732421875e+01 2.766124877929687500e+02 1.176071166992187500e+03
5.596027374267578125e+01 2.956424865722656250e+02 1.574974121093750000e+03
5.919085693359375000e+01 3.081119689941406250e+02 -4.645156860351562500e+02
6.212251281738281250e+01 2.863521728515625000e+02 -1.330128540039062500e+03
6.491790008544921875e+01 2.815093994140625000e+02 -8.318023681640625000e+01
6.775270080566406250e+01 2.846885681152343750e+02 2.141952514648437500e+02
7.061167144775390625e+01 2.857933044433593750e+02 1.924591064453125000e+01
7.346856689453125000e+01 2.850734863281250000e+02 9.681701660156250000e+01
7.631314086914062500e+01 2.877296447753906250e+02 4.701538085937500000e+01
7.922315979003906250e+01 2.860137939453125000e+02 -9.235382080078125000e+01
8.203341674804687500e+01 2.858825683593750000e+02 9.395599365234375000e+01
8.494081115722656250e+01 2.878929138183593750e+02 -4.365844726562500000e+01
8.779127502441406250e+01 2.850093994140625000e+02 -2.286331176757812500e+02
